title,release_year,locations,lat,long,imdbID,rating_imdb,poster,genre,sentiment,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
A Jitney Elopement,1915,20th and Folsom Streets,37.7589107,-122.4147198,tt0005571,6,https://images-na.ssl-images-amazon.com/images/M/MV5BMDgzZGNjOGUtNDg3Yy00NmY3LWE3YjMtMTFmODQ2MmI2N2RlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"Short,Comedy",2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Time After Time,1979,"Ghirardelli Square (900 North Point Street, Fisherman's Wharf)",37.8053923,-122.4235114,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Petulia,1968,"Fairmont Hotel (950 Mason Street, Nob Hill)",37.7924958,-122.4100355,tt0063426,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjg4NzM0OF5BMl5BanBnXkFtZTcwNDc4MTQyMQ@@._V1_SX300.jpg,"Drama,Romance",0.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maxie,1985,"722 Steiner Street (Postcard Row, Alamo Square, Hayes Valley)",37.7764711,-122.4327849,tt0089569,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1MWZiNDMtMDU2YS00MGNkLWI3MGQtZDY1OWY3Nzk4N2VlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Comedy,-1.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guess Who's Coming to Dinner,1967,San Francisco International Airport,37.6213129,-122.3789554,tt0061735,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Comedy,Drama",-2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Invasion of the Body Snatchers,1978,"Department of Public Health (101 Grove Street at Polk, Civic Center)",37.7781003,-122.4187379,tt0077745,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MTgxMTY2MF5BMl5BanBnXkFtZTgwODg0NTc1MDE@._V1_SX300.jpg,"Horror,Sci-Fi",-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Junior,1994,2552 Hyde Street,37.804572,-122.4199325,tt0110216,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"Comedy,Romance,Sci-Fi",-0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Wedding Planner,2001,Pier 7 (The Embarcadero),37.7986725,-122.3968247,tt0209475,5.2,https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Time After Time,1979,Chestnut & Divisadero Streets (Marina District),37.7999844,-122.44287,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Harold and Maude,1971,Conservatory of Flowers (Golden Gate Park),37.772608,-122.4602482,tt0067185,8,https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"Comedy,Drama,Romance",-0.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Innerspace,1987,Golden Gate Bridge,37.8194509,-122.4784353,tt0093260,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NzNiMGQtNGQ4Yy00NmMzLTkyNWQtZjM4MDU2Y2Q2NDVlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Action,Adventure,Comedy",-0.91,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wedding Planner,2001,Montgomery Street at Union Street,37.8010499,-122.4043889,tt0209475,5.2,https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Foul Play,1978,California & Larkin Streets (Nob Hill),37.790797,-122.4190635,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Take the Money and Run,1969,Golden Gate Park,37.7694208,-122.4862138,tt0065063,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_SX300.jpg,"Comedy,Crime",-2.33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time After Time,1979,Lombard & Fillmore Streets (Marina District),37.7998947,-122.4360847,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fearless,1993,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",37.8008473,-122.4099791,tt0446059,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Action,Biography,Drama",0.08,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Maltese Falcon,1941,"Burritt Alley (Off Bush Street, between Powell and Stockton Streets)",37.7901032,-122.407481,tt0033870,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDEzOTMwMl5BMl5BanBnXkFtZTgwMTc2NjgyMjE@._V1_SX300.jpg,"Film-Noir,Mystery",-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Star Trek IV: The Voyage Home,1986,Intersection of Grant & Fresno Streets (North Beach),37.7985059,-122.4071906,tt0092007,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDE2MGQtMjczYi00YTdhLWIzNzktNDk2NzMzZmYwMTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Adventure,Comedy,Sci-Fi",0.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dirty Harry,1971,The Embarcadero,37.7992627,-122.3976732,tt0066999,7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDQ4Njg5MV5BMl5BanBnXkFtZTgwMTU2OTM5NDE@._V1._CR96,139,852,1256_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg","Action,Crime,Thriller",-2.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dr. Dolittle 2,2001,"West Chrissy Field (Presidio, Golden Gate National Recreation Area)",37.80732,-122.4698869,tt0240462,4.7,https://images-na.ssl-images-amazon.com/images/M/MV5BYTZhMWZkYjgtNjE5MS00OWY4LWFmMWQtMDc4M2RlMjg4Y2NhXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,"Comedy,Family,Fantasy",1.42,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freebie and the Bean,1974,TransAmerica Pyramid (600 Montgomery Street),37.7950185,-122.4027468,tt0071521,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNGFmNWZiNjEtN2NiZC00NTcxLTg3M2ItNzE1MDA3NGNkMjUwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"Action,Comedy,Crime",-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Harry,1971,"Mt. Davidson Cross, Mt. Davidson",37.738346,-122.4547746,tt0066999,7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDQ4Njg5MV5BMl5BanBnXkFtZTgwMTU2OTM5NDE@._V1._CR96,139,852,1256_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg","Action,Crime,Thriller",-2.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Time After Time,1979,2340 Francisco Street,37.8010709,-122.4438717,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bullitt,1968,Larkin & Francisco Streets (Russian Hill),37.8035608,-122.4218062,tt0062765,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Game,1997,Washington Street & Waverly Place (Chinatown),37.7950851,-122.4070174,tt0119174,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"Drama,Mystery,Thriller",-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Milk,2008,City Hall,37.7792597,-122.4192646,tt1013753,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,"Biography,Drama,History",0.6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alcatraz,2012,Francisco St from Larkin to Polk,37.7822605,-122.4130207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joy Luck Club,1993,Horace Mann School (3351 23rd Street),37.7535332,-122.4199993,tt0107282,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg1OTY1OV5BMl5BanBnXkFtZTcwMDU4ODUyMQ@@._V1_SX300.jpg,Drama,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lady from Shanghai,1947,Golden Gate Park,37.7694208,-122.4862138,tt0040525,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BNWZkNTYxZjQtN2IwZi00OGExLTg3ZDEtODNjMDFkN2Y5Y2NkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Crime,Drama,Film-Noir",-0.27,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Knife Fight,2013,Green & Laguna Streets,37.7967926,-122.430393,tt1931466,5.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MDU4NjM1MV5BMl5BanBnXkFtZTcwNjQ3MzY5OA@@._V1_SX300.jpg,Drama,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Passage,1947,Golden Gate Bridge,37.8194509,-122.4784353,tt0039302,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTY4Mzk3OV5BMl5BanBnXkFtZTgwMDU5NTY5MjE@._V1_SX300.jpg,"Film-Noir,Thriller",-0.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Dead Pool,1988,22nd Bet. Carolina & Rhode Island Streets (Potrero Hill),37.7604929,-122.400869,tt0094963,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Mystery",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Presidio,1988,Washington Street & Waverly Place (Chinatown),37.7950851,-122.4070174,tt0095897,6,https://images-na.ssl-images-amazon.com/images/M/MV5BNzNkODVlNWMtMDljZC00NGM1LWFkZTgtZjFjZjQ1ZmVjNzhjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Action,Crime,Mystery",-0.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Take the Money and Run,1969,Mission Street,37.7385782,-122.423994,tt0065063,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_SX300.jpg,"Comedy,Crime",-2.33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foul Play,1978,"Asian Art Museum (200 Larkin Street, Civic Center)",37.7802559,-122.4160525,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Edtv,1999,Moose's Restaurant (1652 Stockton),37.8010961,-122.409118,tt0131369,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BYjBhNjc1NjktZTg4OS00YmUyLWI4YjAtNGIxZGM4ZTdkNmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Drama",0.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Remember Mama,1948,"Fairmont Hotel (950 Mason Street, Nob Hill)",37.7924958,-122.4100355,tt0040458,8.3,https://images-na.ssl-images-amazon.com/images/M/MV5BOTczODkyMDktMzE2MS00NGQyLWI1YjYtMWYyZTYzNTg0ZTM5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Drama,Family",NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time After Time,1979,Broadway at Osgood Street (North Beach),37.7983316,-122.4030955,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Conversation,1974,"Neiman Marcus (150 Stockton Street, Union Square)",37.7873133,-122.4069749,tt0071360,7.9,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxYWJlYTgtMTk5MS00ZGFiLWI5MWItYjhkNjM3YmUyNjYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Drama,Mystery,Thriller",-0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Vertigo,1958,"Mission Dolores (3321 16th Street, Mission District)",37.7643849,-122.4275054,tt0052357,8.4,https://images-na.ssl-images-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Mystery,Romance,Thriller",-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Fearless,1993,400 Montgomery Street,37.7931409,-122.4025849,tt0446059,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Action,Biography,Drama",0.08,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Invasion of the Body Snatchers,1978,"Postcard Row (Alamo Square, Hayes Valley)",37.7762593,-122.432758,tt0077745,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MTgxMTY2MF5BMl5BanBnXkFtZTgwODg0NTc1MDE@._V1_SX300.jpg,"Horror,Sci-Fi",-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Towering Inferno,1974,"Hyatt Regency Hotel (5 Embarcadero Center, Financial District)",37.7942169,-122.3956663,tt0072308,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1N2JlMjItMTExZC00NTIxLWE2YTYtY2ZkM2M5OWM3M2YyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"Action,Drama,Thriller",-0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Conversation,1974,"American Roofing Co. Building (297 Kansas Street, Potrero Hill)",37.7663064,-122.4035011,tt0071360,7.9,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxYWJlYTgtMTk5MS00ZGFiLWI5MWItYjhkNjM3YmUyNjYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Drama,Mystery,Thriller",-0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Vertigo,1958,1007 Gough Street,37.7825251,-122.4243073,tt0052357,8.4,https://images-na.ssl-images-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Mystery,Romance,Thriller",-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
A View to a Kill,1985,Potrero Hill,37.7604929,-122.400869,tt0090264,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjNzJhOWYtMjZiNS00NmU2LTllYjAtOTAzMDk1NTI0ZTFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Adventure,Thriller",-0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Joy Luck Club,1993,375 Laguna Honda Blvd.,37.7488896,-122.457074,tt0107282,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg1OTY1OV5BMl5BanBnXkFtZTcwMDU4ODUyMQ@@._V1_SX300.jpg,Drama,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudden Impact,1983,"Pier 38-40, The Embarcadero",37.7825149,-122.3879436,tt0086383,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA2NzY5ZTgtNTY3Ni00YTc3LWFhN2ItY2Q4NzljYTRkZTIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Thriller",-1.83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Foul Play,1978,Flood Building (870 Market Street),37.7850854,-122.407624,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Invasion of the Body Snatchers,1978,720 Steiner Street (Hayes Valley),37.7763897,-122.4327983,tt0077745,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MTgxMTY2MF5BMl5BanBnXkFtZTgwODg0NTc1MDE@._V1_SX300.jpg,"Horror,Sci-Fi",-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Dead Pool,1988,"San Francisco National Military Cemetery (Lincoln Blvd., The Presidio, Golden Gate National Recreation Center)",37.7998167,-122.4644702,tt0094963,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Mystery",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Dead Pool,1988,Fremont Street Exit of Bay Bridge,37.7982799,-122.3778182,tt0094963,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Mystery",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Presidio,1988,Presidio (Golden Gate National Recreation Area),37.7988737,-122.4661937,tt0095897,6,https://images-na.ssl-images-amazon.com/images/M/MV5BNzNkODVlNWMtMDljZC00NGM1LWFkZTgtZjFjZjQ1ZmVjNzhjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Action,Crime,Mystery",-0.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nine Months,1995,The Malloch Apartment Building (1360 Montgomery Street),37.8017724,-122.4043841,tt0113986,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Love Bug,1968,Golden Gate Bridge,37.8194509,-122.4784353,tt0064603,6.4,https://images-na.ssl-images-amazon.com/images/M/MV5BNDc3NTAwYmEtODg2YS00Y2IyLWFlOGYtMjUyMDQ5NzU2MDYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Family,Sport",0.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dream with the Fishes,1997,Pier 39,37.808673,-122.409821,tt0119019,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODgxNDE0Ml5BMl5BanBnXkFtZTcwMzg0MTUxMQ@@._V1_SX300.jpg,"Comedy,Drama",-1.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wedding Planner,2001,Pleasant Street at Taylor,37.7930065,-122.4127468,tt0209475,5.2,https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D.O.A,1950,Market & Steuart Streets (Financial District),37.7944659,-122.3947991,tt0042369,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BNzA1MmY3MzktYWVmYy00Mzc1LWFhNzktNWM0NTRlYjZjZTg2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,"Drama,Film-Noir,Mystery",-1.62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mrs. Doubtfire,1993,Danilo's Bakery (Green Street & Bannam Place),37.7997429,-122.407789,tt0107614,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_SX300.jpg,"Comedy,Drama,Family",-2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Smile Like Yours,1997,75 California Street,37.7935632,-122.3973351,tt0120151,4.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMDMyMWQxZDAtMjE1Yi00ZDAzLWE1MjQtZWQwYjNmNmIyZTYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Comedy,Romance",-1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Enforcer,1976,Alcatraz Island,37.8269775,-122.4229555,tt0074483,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYWZiZjkyNGEtYzgwMS00NjEwLTljNDYtZTExNmYzZmViNjFhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Thriller",-1.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Junior,1994,"Fairmont Hotel (950 Mason Street, Nob Hill)",37.7924958,-122.4100355,tt0110216,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"Comedy,Romance,Sci-Fi",-0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Family Plot,1976,"Fairmont Hotel (950 Mason Street, Nob Hill)",37.7924958,-122.4100355,tt0074512,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZWE5NDI0OTktNWZkZi00OTQ5LTg2ZTctNzljNDFmZmYyYWEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Comedy,Thriller",-0.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
